condition 1,condition 2,condition 3,condition 4,condition 5,condition 6,condition 7,condition 8,condition 9,condition 10,condition 11,condition 12,condition 13,condition 14,condition 15,condition 16,condition 17,n_s,ksV,ksD,k2I,k2M,kn2M,kBM,knBM,k13I,k13IV,k13ID,k3A_c,k3I_c,k3I_n,k13_c,kn13_c,k13_n,kn13_n,k1in,k1out,k3inA,k3outA,k3inI,k3outI,s,Rtg2_ina_c,Rtg2_act_c,Mks,Rtg2Mks_c,Bmh,BmhMks,Rtg13_a_c,Rtg13_i_c,Rtg3_i_c,Rtg3_a_c,Rtg3_a_n,Rtg3_i_n,Rtg1_c,Rtg1_n,Rtg13_a_n,Rtg13_i_n
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6114.348521892447,1.3754936438515135,1.462217267481641,3526.0184227280506,240.2010477038492,0.0157032985950941,3600.811136745784,0.023679835271701,2409.826134441233,58.424998302692586,1.4857895098979426,0.0380222511179593,0.1208558165532806,1205.7111662033064,17.059606130065994,1723.8582625981328,0.1398335598290605,7.9366035928315934,1652.4909994890577,7994.768260459184,1315.7330314751673,53.27530917679529,60.05693513016797,0.0,651.6543766184084,0.0,256.3305140863304,0.0,9988.833793861708,11.166206138302416,0.3285111457935796,63.94403552849049,92.08507230271756,12.672216609905878,76.99292157055079,81.84176780327053,0.0086809444047084,4.16929514526479e-5,39.57341972497797,42.06566732045079
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2377.5111223903177,1.2428365036369946,27.78644285534159,2923.3869802514105,0.0540733669683949,0.0130624846194789,1.29230116957096,11.289902249859283,1410.5330161484071,18.35701681915673,1.0038161353466928,0.0129875768104615,0.0693318820931775,9905.344009460405,227.98896690380053,56.23683780545076,0.9212410074634274,0.2407448200518465,0.3784194792378116,703.1905958980451,4.243418231860567,2.181354955816788,4750.601038232482,0.0,651.6543766184084,0.0,2.6910428458819937,0.0,9735.194322621244,264.80567737875066,0.0784124685328211,67.67580151035357,114.18701304484458,0.910481634537658,148.45333168590852,0.0545983452612931,0.0135492329155944,0.0086198203538926,78.1152441101058,0.0287293186326386
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,106.25082061937418,0.4813597917542899,22.989585549857928,5338.071960179809,0.0394038458679009,80.22773399979273,320.6950921276643,0.0779510391277044,1315.2732975789863,1705.21526175664,0.3456297842309602,0.2154990174264191,0.0376551449614349,3616.002087923528,3372.7820481016533,4006.138628228952,0.4130324179058566,0.2397260668072926,4754.994975831445,228.61859706733995,4.905839042623356,49.3744952238504,7075.422674100936,0.0,651.6543766184084,0.0,0.1098192456711737,0.0,9732.613099021037,267.38690097896193,0.4307000623655017,134.93943533191495,226.57643057708148,0.761560321190631,35.21939049730976,1.5813080851797374,0.5554058512343043,2.800113601286567e-5,9.565315976285191,0.4294711315788435
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.014427880107429,0.0119474392797336,2.478066318987349,344.7579365356311,0.2922474907745507,0.0348993470011936,1104.679241813604,0.0178208531609101,11.200919124305525,26.596640541930856,0.0607299084577362,0.015654472508922,0.0256143920708749,30.26916274553974,21.12197863132869,2210.283054219696,43.12338843147197,1.810393878563276,75.53773237910576,37.66074513526083,0.3382840510032927,50.14765390055712,152.01921174400016,0.0,651.6543766184084,0.0,203.58925544617327,0.0,9936.092535221544,63.90746477846014,0.4827763204378582,67.15781928655629,111.58960993902927,1.106226840155815,114.48613772802943,36.83014512903263,0.4188261031586446,0.0100379017277907,58.90211098743911,18.948785757492644
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.6221672669911587,0.6799502520353329,4.601840711216227,10.245541659985536,0.7795794959313836,0.0422836219564038,7.947767953059159,0.0107554551112462,795.561326366583,353.0205899250868,2.930991032005774,1.274011514340664,1178.3756490262858,118.22811071914504,310.663080049791,69.00499863131958,21.19427559765697,17.982442237671044,91.95181516890769,0.7197155802466261,0.4090572472516497,0.0107236274947102,0.1167526420865155,0.0,651.6543766184084,0.0,5.065678870088866,0.0,9737.568958645455,262.4310413545446,1.6405219692274216,93.34687711801092,194.8463098846243,7.303817081582512,0.004459398667899,62.90482987098784,1.2346983613650604,0.24146224309885,0.0035058029716999,49.453290862197655
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.389256150934207,0.0307701861576116,5.349743878460734,2668.300007872582,0.1639393184057041,0.0171006296324683,563.0377666390538,0.2803809621882664,7065.732420275524,248.4179554731392,2.335040048708632,10.97384152449604,0.0830007055596555,206.9121999589557,1477.4193995269566,8.796824132462541,5.802124933504699,10.816445033475189,20.02423565915462,2625.9988877728565,233.22449371078548,0.2125738490199088,64.11573387382344,0.0,651.6543766184084,0.0,205.4763320304418,0.0,9937.979611805797,62.02038819419143,0.3833707244751633,90.29742514310423,242.1003434148216,2.018346551427705,22.717554846603,0.8320855385009903,2.6523570787107404,1.4327176411119034,49.347031088263925,1.80745468099528
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.3217921943822275,0.0280499743314812,9.0411136738964,252.2999981614865,1.296993095398767,0.0254687707422634,3811.841744882647,0.3960523882667139,7431.568075487529,28.881885831075344,0.0477062802959219,0.0142224096210429,0.0206422197633831,677.279579931206,2883.6167297832385,10.565016287815528,0.145577705071461,0.0371569493595977,1.6292290840065664,933.9244441272502,20.57303199163943,0.0242846985569469,9816.126412831403,0.0,651.6543766184084,0.0,250.76960817449492,0.0,9983.272887949866,16.727112050138405,0.0046337017258277,140.72112566843813,265.1069398802096,0.0169821738876668,0.7701426348982959,0.0006574833393327,2.2599261099981827,0.0515404288357461,2.880671169576049,0.0024592761666303
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,6.145549548075233,0.2502035314807556,457.4769899201551,406.0693398869639,0.1192461711785092,0.0152935719707166,2.3424304677756997,0.0389363739855258,1566.1545642425588,52.26635986050052,4.798653058391015,2.477240301194532,0.0104532476834307,620.6419823111403,9825.078365367384,1499.260856540063,32.8222809020248,0.945138593187746,1321.84556547083,15.706044531741448,0.0954980042887081,0.0117880530611408,0.1418249570628608,0.0,651.6543766184084,0.0,4.142745675249714,0.0,9736.64602545062,263.353974549384,0.4792915051040018,86.5881071834248,131.21883487717014,0.8235529490304153,122.08220206679196,19.90460483366754,10.438475433602308,0.0074636608654676,41.62101784444882,6.786000728746628
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4970.674909930989,1.247954176591504,0.0261554883046915,58.70625432073653,1.5224849439269694,0.2646804252213889,121.880908405398,11.110487677719034,918.029410539932,12.97857229678436,0.9461639716930016,0.4305431413446622,0.5570803276652777,2603.133676853304,1778.5531382055867,171.13228452564732,1.149976869050965,74.15144737445013,920.7718487541388,9168.352923379753,1150.192975979341,0.0135100060844882,3.5617191315888324,0.0,651.6543766184084,0.0,12.070267448741363,0.0,9744.573547224103,255.42645277589196,0.2663136808977073,111.77673578268984,253.6906509942776,0.9061814404604672,7.219805215450663,2.091510615085746,0.3006784473128843,0.0242141865099213,26.015860778736823,7.536553480493131
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.836183682429032,0.8344330075104136,1973.0873251055891,1301.7463673941709,1.1493454299231545,0.0284901981491497,384.11187147775,0.0255965487445575,2323.4801371588405,423.8410935597087,4.423586778800152,5.235144721536829,0.2431560426783549,273.8128729048372,340.9809476112364,1100.8668287496098,4.209620634584602,26.016377625484843,3225.0002506264077,1002.5278226796992,112.02306966045992,0.1273110094192814,6.303947207615866,0.0,651.6543766184084,0.0,154.3260306114924,0.0,9886.82931038685,113.17068961314072,1.3532779837322786,60.67999394613506,165.34228308776866,9.280166265266162,82.87109345570157,6.535667068265662,0.4423854802580898,0.0035687653250752,77.34155289560772,6.09957728575586
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1479.5053793004925,0.025546336884862,8.795224454582794,94.60453860595952,0.0320846476745649,4212.984822263792,858.2821646876404,9.489170897983096,737.4072978370355,916.3044082679212,0.3621337837811925,4.91107265519309,0.013435604391688,22.321134555003237,500.1559343092874,2.773424554813993,0.0291908701522995,0.3137213138904958,169.1522899190145,377.2432271914382,8.731605307931448,0.5965662822986577,125.63173791415149,0.0,651.6543766184084,0.0,0.0055991842076892,0.0,9732.508878959572,267.4911210404258,0.3523518045209589,56.86159706219909,196.35580034432056,1.6487870922221162,71.12531137211133,0.9400081811372052,6.474643067491261,0.0120082910270914,81.14729102171397,1.0724651099845084
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5493.279311887772,0.0350917249103454,0.0517911596853484,22.472136290367175,0.0199403888067742,0.0232967624489382,18.528359434803328,0.0169904560732494,2622.628464225769,281.77456082439943,0.4698858411728531,0.0817996064682073,0.0221824936977102,1.873929610525337,23.04917484294793,0.3461640408763953,0.292438935644957,59.50974399735965,581.5116030466594,0.4928015769327718,0.2279237138371698,0.0100060307889859,3.5699185324608207,0.0,651.6543766184084,0.0,20.16926543089124,0.0,9752.672545206256,247.3274547937421,0.0909827776590253,124.03444995921966,240.03101128750689,9.928359565928856,19.56253573495048,0.7943328369328347,6.107921705139661,0.6250620887352882,14.474217170273038,0.58772265578265
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,25.08798138664063,0.0184155548705344,0.0268468882462089,1938.8865996783331,0.9758487934513456,1.61612005678574,454.8938073501158,0.1059193912978812,69.02879150625321,90.28583398245348,0.2402215976320323,0.1768765528071018,0.015449811332681,408.563053218626,1195.4010416011647,1362.0530899640512,1.3352558213621597,0.2178310915299358,115.61453542322238,6.968569216094838,1.6371638595674936,316.59515366689743,3031.2642780673204,0.0,651.6543766184084,0.0,7.513159390008431,0.0,9740.016439165373,259.98356083462465,1.0337970105292154,74.57381818742726,224.2180741882301,3.2437054343485503,13.677719155084434,23.418138591288315,0.9725493472698786,0.0018323928550976,25.565943561197667,43.7724158570572
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,15.681500121345843,0.1906071184933872,0.6847395378373938,1276.9036535660257,0.0199595190329791,60.02752191291015,8.166007396195768,2.44224390977613,2025.657095362765,1397.172814382861,25.694079181099763,0.3808188881040581,1992.890573949484,2330.3100263211627,7548.605162194313,0.0587842378932012,0.0118343265525645,108.73433208086922,1828.194652702286,9.503296486959256,0.0941091586387586,0.0330079716627844,0.8633386434252354,0.0,651.6543766184084,0.0,0.0037389272891946,0.0,9732.507018702669,267.49298129734416,7.2675365045426785,54.833253675820046,98.00180924030929,13.631837501875482,0.0650017004849922,153.79378458826008,1.8020009687761156,0.1071764276322317,0.0346052119185415,81.87578356753578
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0471020929333125,0.8481356616935446,4.8220379671675735,26.03403017424398,0.0223250368012367,0.0601439468264961,9023.865206932343,0.1448816175755651,1669.809966290752,270.96150763025,0.2861629270147754,0.1850670270676049,0.0623602818642717,553.0937157742259,145.9499000914989,32.85432004001012,0.7156740401828704,150.6730105837693,3693.3457447963815,421.76426536441454,1.731560746826186,2238.421789385822,6182.728784435947,0.0,651.6543766184084,0.0,250.80827740485535,0.0,9983.311557180225,16.68844281977821,0.2379158652161534,84.37741160430406,106.69627559184674,0.501778972179568,117.9720182443876,38.62996958431551,0.2082894217553629,0.0084973393297132,46.01924082693689,15.069001299250552
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,630.3327529932156,1.3928910591102572,0.0599057908482346,5202.988827531898,0.032864050287028,2385.4499417117454,1123.2365881435098,0.0234403808254594,2455.0089414318627,6024.748729923099,0.0979920113996506,0.0970495462419333,0.0116914977044357,169.2147210578166,8.876106506647657,857.7685541554328,1.1954566746475497,0.0612913743184399,1.536643314020796,0.3337603819978089,0.0110126290766224,0.0732195820979288,107.7257565497765,0.0,651.6543766184084,0.0,0.0129411612430711,0.0,9732.516220936604,267.4837790633904,0.1707281051287335,97.5422707706184,194.0098231747648,4.424170368932496,65.0371980565803,0.1389240689213803,0.0258297755244516,0.0010302591558445,48.07779985268905,0.1026975912184314
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0948103750956095,0.0218602351368332,0.6093182922382243,68.78167595709297,0.0167193537595051,0.0953781269725279,443.0876791740902,0.072909556221093,1831.9417825091643,1.3098531285931605,1.7842902909389016,0.0120538531653881,0.0176396575070743,107.81384998403702,1208.3539145631105,5089.160529143494,328.33661182657,43.45668434872503,4886.339450170521,23.38942396916133,10.219348985892644,0.1302585711940212,0.3968701457636218,0.0,651.6543766184084,0.0,85.91533190069677,0.0,9818.418611676065,181.5813883239363,0.1958180413418089,92.14066241509852,199.6469886567073,1.0663740660671703,2.436446499298852,65.63534587302975,5.156044158945099,0.0458553045028206,1.7317025600711555,46.65027387677049
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,307.42800180252124,62.6201981035642,2.699511552862775,7862.954713245242,24.449799685792303,0.9256820159672444,64.76470011024036,13.984243672721172,2389.192979764014,56.60805840082572,393.6846678441941,4.027726108529498,0.2745736274138128,2565.526022110525,2389.891681027769,5848.062539599741,62.94116952231454,2.35595776098798,475.7389254895968,3254.680655276416,641.6601337223708,3.4354460349810063,1012.7353224378274,7.107393841654404e-18,651.6543766184044,6.4535921657195654e-15,1.9088641246693288,3.961532307521622e-12,9734.412143900034,265.5878560999642,14.420616057424926,73.26298318057478,73.0851751125631,31.464337101430456,159.52770293148689,0.2911740793372808,0.7812646082873109,0.0038689848682407,57.34695238686914,0.1046711370920208
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.2465163699294761,0.0154260911236739,0.023656128234672,6591.402540910459,0.0170948222924844,3.4280047960336177,13.436079700965593,3.3941780701010438,2205.8202001519253,7.791553422672202,99.58021897610055,16.843847418798354,0.7038745021176799,1728.9336957766295,1655.9196549859655,6.909028564209789,0.1764847778705024,0.016259842883917,0.8861047106706499,32.04089218647498,6.023651732730782,6.28826832418728,6.628285328649096,0.0,651.6543766184084,0.0,0.1076825632522099,0.0,9732.610962338616,267.389037661381,4.089908438881539,66.91151440780341,90.9836058945854,13.870136243187645,66.0586855355637,93.33127961244568,0.6485508603880353,0.0119007780418242,30.776201630125254,43.48228028457999
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3139.040769379812,0.0786200495419432,33.156455061853706,3.8481784963432055,2.83095431785155,0.2277333827075887,9696.89069184583,0.0259247878811895,558.4919788097758,184.1119777958669,0.4641429017916408,0.1400396761795404,0.0122254635927496,286.45714033062626,4943.758260147769,2.643428445588677,0.1508176958741465,0.5463901262786611,30.73559239307862,134.1031236175145,28.32945157885888,0.3361184216696169,84.67239659817315,2.6661544253260964e-17,651.6543766122205,2.092175880368308e-11,216.8314358631825,6.166557489870985e-9,9949.33471564445,50.6652843555388,0.9837760310868996,109.46140698033788,256.5179484864782,2.3621692096911464,11.176976786597136,1.019896153059989,7.36284496963045,0.1308900358044622,25.64164432058061,2.339794020016377
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,5.24200681727406,0.012535927675098,32.593762330245056,1338.1016246656438,0.0131767827128811,0.0103888695135672,2.0297865771771235,1.6139431358946843,884.1550886784626,2.742021209815964,12.290499964952758,7.512677680798529,4.784119870555114,4915.255981522149,371.5825064376254,21.92598779330941,0.1615317575993774,2.5490608290322885,56.21439459564143,1340.1675929777446,231.9521634912704,0.6043775404536622,2.8817995178513653,0.0,651.6543766184084,0.0,5.261550457526403,0.0,9737.764830232902,262.2351697671067,1.5197446294711372,99.23563739284911,127.55940822222884,6.808106216647012,38.54078974097377,90.73420889382412,0.0566869498982031,0.0025704892829351,13.447379380236864,31.65833751041177
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,164.18067238747523,0.4256204168378262,791.0029803910768,2370.174798433153,36.72702005247434,0.017047876897771,18.214191980191423,0.81324319566945,801.8319922599337,2296.584988786384,1.761272925458484,0.035630010907065,0.0306361459404065,51.42598913655564,4364.946465029596,11.842466069759626,11.20967138350818,9.167362960712568,98.91908836856176,0.0866548160611236,0.0116645303234318,0.262852279886441,615.1766140807107,0.0,651.6543766184084,0.0,26.395954171847563,0.0,9758.89923394722,241.100766052786,4.717616702419259,41.03097379296114,207.58955766952147,24.33838782811414,49.85827095289221,0.0911817070013885,16.74252303135513,1.5516194908852543,81.7281574062097,0.1494659313205023
,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,819.6985055437659,0.4129314888289795,433.8115489229509,10.88751293983804,0.0102653900135268,0.0989653089069861,394.2529464571045,0.044636625152983,941.1451858568583,9858.3254517708,0.0882089508973413,0.0321995039232888,0.0106266045497075,573.1913722465176,7.768844537228067,47.51015885621656,0.1585733654107536,16.478365946485315,52.66378261253168,1030.0835951860563,45.26097231850681,6.957806332604378,9032.216274296572,0.0,651.6543766184084,0.0,77.25661341030323,0.0,9809.75989318567,190.2401068143301,0.693844116415569,78.96010452846545,154.72517791261035,4.578190170880072,104.1694727569374,0.1193123324065627,0.0067770257823736,0.0021205145863923,66.18170779196497,0.0758023795907328
