k3outI,k3I_n,k13IV,k2M,kn2M,k1in,k3inI,k3inA,kn13_c,k13_n,k13ID,knBM,ksD,k3A_c,k13_c,k3I_c,k3outA,ksV,k1out,k13I,n_S,kn13_n,k2I,kBM
733.4034460060147,0.0012274658274814489,921.6505476777608,990.01224199875,5.457257579637892,42.51720767196098,0.3799101725058375,454.8289632091682,315.00729146601424,544.1452662163492,69.34569127722779,983.626826053419,0.7565993434877797,0.7693702970146626,546.5649838765974,0.006741383104201964,13.460581990013143,987.407370038187,727.8376179947841,0.007440217960347198,3.6950068698249496,16.925038507902197,12.080681786439861,3.8433580782549956
0.029881994733553966,81.8725341825218,993.738682981176,920.0465545038767,1.3243308911009073,24.010132802223676,0.001003574433252361,3.600071530311043,417.67773154890057,585.4332043244971,21.819539852529797,989.3896849657323,0.9341652668419969,0.7973251528809706,993.5306577959196,0.007503454726246316,393.3199698277637,666.6476457972841,346.9186536103361,0.0018453345204542202,2.434644948459168,12.201944497782323,23.94776448001253,1.4943115256127328
0.041004906230798464,4.340167424201104,949.0848970653643,409.6418968355994,0.07061858880313421,57.3224741816815,0.0010247233416968557,176.38398834529428,517.3988967002607,963.0628313128645,13.533098290743101,902.6165347367444,0.5391207425796619,0.9023796028809231,995.3871817930052,0.03365759709466136,849.155179316571,608.2772980907251,698.5328866624926,0.0016751506387266684,4.555586332702306,26.427724890939324,180.8385011880694,4.935347164783413
0.03293347013123567,160.59900350199985,821.3008223143005,892.5290008913784,0.030786256657022434,9.295550376335843,0.0010001632839974342,5.092067049461029,408.877454161629,687.2960956380421,6.486512308450519,707.8989425960673,0.8473893595801523,1.0136422130345253,998.9726204513407,0.0010477658403342113,878.1439989994099,628.112427884301,234.5314859251718,0.0010104674913085953,6.904101460088172,9.093701137050694,30.429615629897903,4.13938306968831
0.0421072216449359,3.4964483404971447,998.5001623954489,934.723373633616,0.6259485745748495,66.08970364726498,0.0010396119449630383,207.6008798675884,411.2027208457087,993.1049865610756,12.403047963648435,928.2135041464437,0.42268150735307186,0.9848004931229261,990.7515504256478,0.025833808329132533,847.4885507653217,680.2723128494397,724.620354663809,0.0019982221569858957,3.4926812915965466,25.85605589426077,0.7601521449613571,2.1426734825923472
0.04121032721058057,7.3255102517055075,999.7290847599006,897.9413946822899,0.1276176928821812,53.74893983333689,0.0010193148012350545,42.89482680490158,488.71873945208023,946.7991976904901,16.429055430841274,923.7604009913692,1.0929721425787673,1.0636234276093859,954.9923546797729,0.005896910359968319,392.2082516620092,489.1497482856454,743.7567525628878,0.0010111592494644723,5.733525135782874,23.052865739544906,1.0733395669219308,3.980929470080907
949.7208261619121,0.0069265298266837465,878.8881106743045,992.8290568667319,0.019063249923167547,40.82533267730957,1.2059374082075827,419.68582342549473,340.62926001447994,678.6842554987613,4.7140479592141284,955.7105581949359,0.0026242253928781675,0.896396535224776,867.5469649100572,0.21156422827915022,9.085608585614166,932.253914130723,442.6424712842245,0.23199116903193304,5.840710552577782,24.36654594654507,27.012017146550544,91.65985925726483
0.03451076738742114,20.285237378390704,897.2931442873048,989.2650260843519,0.021424410600099725,71.95566102660854,0.0010001732592502983,41.37438836492375,416.7621346228003,970.5226484680678,6.618334758861663,918.2469392274878,0.5060780181362485,0.959688754686217,996.4456989997925,0.0014162330829414992,937.801542316294,383.4188330178762,881.5550271136135,0.0019559005689025522,5.2244116281703485,26.638017899506504,1.195979469160409,3.1538125508166357
0.04471365165557838,105.13736968699057,746.5496129489451,955.7825875752005,0.03595111151903156,10.185606283149225,0.0010002578253291389,5.470844635400757,479.77854029925385,868.1429756733997,8.320266053543492,851.996599166026,0.09079288315389655,1.058598466385114,988.0055707519606,0.001388450557135463,598.6536396982697,961.8775805402578,122.3917921861013,0.005074420977025301,6.445377233271584,22.546374708587003,1.943365529115555,9.134642818369324
774.4358857559234,0.0010235913372255946,871.4990978008375,984.4988690973705,0.27421937298868926,35.42755091896597,7.201434942604948,668.4329828069839,431.52486287936506,895.2916711169262,93.89839335882368,999.5472373564547,0.6275178631419406,0.5481860157859985,545.9123693779441,0.00161785558023567,16.372545983167342,581.5252560626101,563.6267734029718,0.013609462958173306,4.958998502368115,39.86904843941672,5.720937059639195,9.67756596660685
0.042198925437164206,77.0044699875079,998.786118757567,937.8999302430825,0.03939656851586079,39.61758634166714,0.0010010246329618363,9.82533815885977,401.8973107919003,804.5235911425464,4.931151067963189,179.24720115145868,0.5080482573295173,1.1060505744944829,998.8287173143603,0.001692649352153139,679.1240818641473,791.0336271765979,716.8071592400174,0.0011965753182760959,5.724028619864043,13.96409299122033,47.571772184233176,0.11457592526849383
0.038246120983521426,4.497906338309117,807.5534900851867,634.3239921507934,0.002425506617055244,25.089148058355487,0.001000000525538306,204.82598095655894,402.5072983862835,841.0959599616441,2.800669459184529,989.1897275028977,0.5669165640802163,1.0186852662899366,998.5738174402758,0.0010040418858025567,929.3468587732403,200.56013980817124,779.2523615856841,0.0010010581873312035,3.964545629246321,8.863994146215113,103.1595866568442,6.398413585593379
73.90181003512987,0.002063016719933436,969.5320249285212,964.0405567165983,15.521762829063691,36.414104947483544,0.27035548556259476,451.28049131736594,685.280285743352,940.6388580994083,30.57703781245904,997.3184911433201,0.47407972013134203,0.9509582658310769,765.0515129470863,0.156921023567611,19.19930840083689,908.2301785319664,544.3952919610804,0.0036547732713599307,2.448011302471154,32.089476389437465,47.849594385923744,1.4466668128795015
0.04865162627981025,36.72525522550703,976.3058774579514,985.6439789767767,0.22339389521791786,48.638317018136796,0.0010174605668627193,16.945634979052326,505.0739534283468,703.7767888308352,14.203797726212326,814.7586480532556,0.9486802759135082,1.0976506289544292,988.2856219047504,0.006524880504232724,659.0709089522775,593.5717029637208,604.0991575813329,0.007022918216150646,3.1919450032158756,17.764731587464155,5.754902345822045,2.4368571115188673
0.04576203972959098,12.193279637499835,901.133595967589,908.4665931676383,0.2682456025770069,71.41279281773775,0.0010001188382520096,63.08025028446933,352.4666628256166,989.116263655153,10.156357070364232,887.5015383819349,1.2601544117404204,1.0537014209893185,997.3435181230728,0.0013042676470758964,831.943610070485,727.531121373011,723.157372634059,0.0016191767414759815,5.166465344356036,25.181610332948527,0.8399111044308887,1.982137728134058
